Time_s,A0_raw,A1_raw,A2_raw,A3_raw,A4_raw,A5_raw,A6_raw,A7_raw
2.851600,0,0,0,0,0,0,0,0
2.851800,0,0,0,0,0,0,0,0
2.852000,0,0,0,0,0,0,0,0
2.852200,0,0,0,0,0,0,0,0
2.852400,0,0,0,0,0,0,0,0
2.852600,0,0,0,0,0,0,0,0
2.852800,0,0,0,0,0,0,0,0
2.853000,0,0,0,0,0,0,0,0
2.853200,0,0,0,0,0,0,0,0
2.853400,0,0,0,0,0,0,0,0
2.853600,0,0,0,0,0,0,0,0
2.853800,0,0,0,0,0,0,0,0
2.854000,0,0,0,0,0,0,0,0
2.854200,0,0,0,0,0,0,0,0
2.854400,0,0,0,0,0,0,0,0
2.854600,0,0,0,0,0,0,0,0
2.854800,0,0,0,0,0,0,0,0
2.855000,0,0,0,0,0,0,0,0
2.855200,0,0,0,0,0,0,0,0
2.855400,0,0,0,0,0,0,0,0
2.855600,0,0,0,0,0,0,0,0
2.855800,0,0,0,0,0,0,0,0
2.856000,0,0,0,0,0,0,0,0
2.856200,0,0,0,0,0,0,0,0
2.856400,0,0,0,0,0,0,0,0
2.856600,0,0,0,0,0,0,0,0
2.856800,0,0,0,0,0,0,0,0
2.857000,0,0,0,0,0,0,0,0
2.857200,0,0,0,0,0,0,0,0
2.857400,0,0,0,0,0,0,0,0
2.857600,0,0,0,0,0,0,0,0
2.857800,0,0,0,0,0,0,0,0
2.858000,0,0,0,0,0,0,0,0
2.858200,0,0,0,0,0,0,0,0
2.858400,0,0,0,0,0,0,0,0
2.858600,0,0,0,0,0,0,0,0
2.858800,0,0,0,0,0,0,0,0
2.859000,0,0,0,0,0,0,0,0
2.859200,0,0,0,0,0,0,0,0
2.859400,0,0,0,0,0,0,0,0
2.859600,0,0,0,0,0,0,0,0
2.859800,0,0,0,0,0,1,0,0
2.860000,0,0,0,0,0,0,0,0
2.860200,0,0,0,0,0,0,0,0
2.860400,0,0,0,0,0,0,0,0
2.860600,0,0,0,0,0,0,0,0
2.860800,0,0,0,0,0,0,0,0
2.861000,0,0,0,0,0,0,0,0
2.861200,0,0,0,0,0,0,0,0
2.861400,0,0,0,0,0,0,0,0
2.861600,0,0,0,0,0,0,0,0
2.861800,0,0,0,0,0,0,0,0
2.862000,0,0,0,0,0,0,0,0
2.862200,0,0,0,0,0,0,0,0
2.862400,0,0,0,0,0,0,0,0
2.862600,0,0,0,0,0,0,0,0
2.862800,0,0,0,0,0,0,0,0
2.863000,0,0,0,0,0,0,0,0
2.863200,0,0,0,0,0,0,0,0
2.863400,0,0,0,0,0,0,0,0
2.863600,0,0,0,0,0,0,0,0
2.863800,0,0,0,0,0,0,0,0
2.864000,0,0,0,0,0,0,0,0
2.864200,0,0,0,0,0,0,0,0
2.864400,0,0,0,0,0,0,0,0
2.864600,0,0,0,0,0,0,0,0
2.864800,0,0,0,0,0,0,0,0
2.865000,0,0,0,0,0,0,0,0
2.865200,0,0,0,0,0,0,0,0
2.865400,0,0,0,0,0,0,0,0
2.865600,0,0,0,0,0,0,0,0
2.865800,0,0,0,0,0,0,0,0
2.866000,0,0,0,0,0,0,0,0
2.866200,0,0,0,0,0,0,0,0
2.866400,0,0,0,0,0,0,0,0
2.866600,0,0,0,0,0,0,0,0
2.866800,0,0,0,0,0,0,0,0
2.867000,0,0,0,0,0,0,0,0
2.867200,0,0,0,0,0,0,0,0
2.867400,0,0,0,0,0,0,0,0
2.867600,0,0,0,0,0,0,0,0
2.867800,0,0,0,0,0,0,0,0
2.868000,0,0,0,0,0,0,0,0
2.868200,0,0,0,0,0,0,0,0
2.868400,0,0,0,0,0,0,0,0
2.868600,0,0,0,0,0,0,0,0
2.868800,0,0,0,0,0,0,0,0
2.869000,0,0,0,0,0,0,0,0
2.869200,0,0,0,0,0,0,0,0
2.869400,0,0,0,0,0,0,0,0
2.869600,0,0,0,0,0,0,0,0
2.869800,0,0,0,0,0,0,0,0
2.870000,0,0,0,0,0,0,0,0
2.870200,0,0,0,0,0,0,0,0
2.870400,0,0,0,0,0,0,0,1
2.870600,0,0,0,0,0,0,0,0
2.870800,0,0,0,0,0,0,0,0
2.871000,0,0,0,0,0,0,0,0
2.871200,0,0,0,0,0,0,0,0
2.871400,0,0,0,0,0,0,0,0
2.871600,0,0,0,0,0,0,0,0
2.871800,0,0,0,0,0,0,0,0
2.872000,0,0,0,0,0,0,0,0
2.872200,0,0,0,0,0,0,0,0
2.872400,0,0,0,0,0,0,0,0
2.872600,0,0,0,0,0,0,0,0
2.872800,0,0,0,0,0,0,0,0
2.873000,0,0,0,0,0,0,0,0
2.873200,0,0,0,0,0,0,0,0
2.873400,0,0,0,0,0,0,0,0
2.873600,0,0,0,0,0,0,0,0
2.873800,0,0,0,0,0,0,0,0
2.874000,0,0,0,0,0,0,0,0
2.874200,0,0,0,0,0,0,0,0
2.874400,0,0,0,0,0,0,0,0
2.874600,0,0,0,0,0,0,0,0
2.874800,0,0,0,0,0,0,0,0
2.875000,0,0,0,0,0,0,0,0
2.875200,0,0,0,0,0,0,0,0
2.875400,0,0,0,0,0,0,0,0
2.875600,0,0,0,0,0,0,0,0
2.875800,0,0,0,0,0,0,0,0
2.876000,0,0,0,0,0,0,0,0
2.876200,0,0,0,0,1,0,0,0
2.876400,0,0,0,0,0,0,0,0
2.876600,0,0,0,0,0,0,0,0
2.876800,0,0,0,0,0,0,0,0
2.877000,0,0,0,0,0,0,0,0
2.877200,0,0,0,0,0,0,0,0
2.877400,0,0,0,0,0,0,0,0
2.877600,0,0,0,0,0,0,0,0
2.877800,0,0,0,0,0,0,0,0
2.878000,0,0,0,0,0,0,0,0
2.878200,0,0,0,0,0,0,0,0
2.878400,0,0,0,0,0,0,0,0
2.878600,0,0,0,0,0,0,0,0
2.878800,0,0,0,0,0,0,0,0
2.879000,0,0,0,0,0,0,0,0
2.879200,0,0,0,0,0,0,0,0
2.879400,0,0,0,0,0,0,0,0
2.879600,0,0,0,0,0,0,0,0
2.879800,0,0,0,0,0,0,0,0
2.880000,0,0,0,0,0,0,0,0
2.880200,0,0,0,0,0,0,0,0
2.880400,0,0,0,0,0,0,0,0
2.880600,0,0,0,0,0,0,0,0
2.880800,0,0,0,0,0,0,0,0
2.881000,0,0,0,0,0,0,0,0
2.881200,0,0,0,0,0,0,0,0
2.881400,0,0,0,0,0,0,0,0
2.881600,0,0,0,0,0,0,0,0
2.881800,0,0,0,0,0,0,0,0
2.882000,0,0,0,0,0,0,0,0
2.882200,0,0,0,0,0,0,0,1
2.882400,0,0,0,0,0,0,0,0
2.882600,0,0,0,0,0,0,0,0
2.882800,0,0,0,0,0,0,0,0
2.883000,0,0,0,0,0,0,0,0
2.883200,0,0,0,0,0,0,0,0
2.883400,0,0,0,0,0,0,0,0
2.883600,0,0,0,0,0,0,0,0
2.883800,0,0,0,0,0,0,0,0
2.884000,0,0,0,0,0,0,0,0
2.884200,0,0,0,0,0,0,0,0
2.884400,0,0,0,0,0,0,0,0
2.884600,0,0,0,0,0,0,0,0
2.884800,0,0,0,0,0,0,0,0
2.885000,0,0,0,0,0,0,0,0
2.885200,0,0,0,0,0,0,0,0
2.885400,0,0,0,0,0,0,0,0
2.885600,0,0,0,0,1,0,0,0
2.885800,0,0,0,0,0,0,0,0
2.886000,0,0,0,0,0,0,0,0
2.886200,0,0,0,0,0,0,0,0
2.886400,0,0,0,0,0,0,0,0
2.886600,0,0,0,0,0,0,0,0
2.886800,0,0,0,0,0,0,0,0
2.887000,0,0,0,0,0,0,0,0
2.887200,0,0,0,0,0,0,0,0
2.887400,0,0,0,0,0,0,0,0
2.887600,0,0,0,0,0,0,0,0
2.887800,0,0,0,0,0,0,0,0
2.888000,0,0,0,0,0,0,0,0
2.888200,0,0,0,0,0,0,0,0
2.888400,0,0,0,0,0,0,0,0
2.888600,0,0,0,0,0,0,0,0
2.888800,0,0,0,0,0,0,0,0
2.889000,0,0,0,0,0,0,0,0
2.889200,0,0,0,0,0,0,0,0
2.889400,0,0,0,0,0,0,0,0
2.889600,0,0,0,0,0,0,0,0
2.889800,0,0,0,0,0,0,0,0
2.890000,0,0,0,0,0,0,0,0
2.890200,0,0,0,0,0,0,0,0
2.890400,0,0,0,0,0,0,0,0
2.890600,0,0,0,0,0,0,0,0
2.890800,0,0,0,0,0,0,0,0
2.891000,0,0,0,0,0,0,0,0
2.891200,0,0,0,0,0,0,0,0
2.891400,0,0,0,0,0,0,0,0
2.891600,0,0,0,0,0,0,0,0
2.891800,0,0,0,0,0,0,0,0
2.892000,0,0,0,0,0,0,0,0
2.892200,0,0,0,0,0,0,0,0
2.892400,0,0,0,0,0,0,0,0
2.892600,0,0,0,0,0,0,0,0
2.892800,0,0,0,0,0,0,0,0
2.893000,0,0,0,0,0,0,0,0
2.893200,0,0,0,0,0,0,0,0
2.893400,0,0,0,0,0,0,0,0
2.893600,0,0,0,0,0,0,0,0
2.893800,0,0,0,0,0,0,0,0
2.894000,0,0,0,0,0,0,0,0
2.894200,0,0,0,0,0,0,0,0
2.894400,0,0,0,0,0,0,0,0
2.894600,0,0,0,0,0,0,0,0
2.894800,0,0,0,0,0,0,0,0
2.895000,0,0,0,0,0,0,0,0
2.895200,0,0,0,0,0,0,0,0
2.895400,0,0,0,0,0,0,0,0
2.895600,0,0,0,0,0,0,0,0
2.895800,0,0,0,0,0,0,0,0
2.896000,0,0,0,0,0,0,0,0
2.896200,0,0,0,0,0,0,0,0
2.896400,0,0,0,0,0,0,0,0
2.896600,0,0,0,0,0,0,0,0
2.896800,0,0,0,0,0,0,0,0
2.897000,0,0,0,0,0,0,0,0
2.897200,0,0,0,0,0,0,0,0
2.897400,0,0,0,0,0,0,0,0
2.897600,0,0,0,0,0,0,0,0
2.897800,0,0,0,0,0,0,0,0
2.898000,0,0,0,0,0,0,0,0
2.898200,0,0,0,0,0,0,0,0
2.898400,0,0,0,0,0,0,0,0
2.898600,0,0,0,0,0,0,0,0
2.898800,0,0,0,0,0,0,0,0
2.899000,0,0,0,0,0,0,0,0
2.899200,0,0,0,0,0,0,0,0
2.899400,0,0,0,0,0,0,0,0
2.899600,0,0,0,0,0,0,0,0
2.899800,0,0,0,0,0,0,0,0
2.900000,0,0,0,0,0,0,0,0
2.900200,0,0,0,0,0,0,0,0
2.900400,0,0,0,0,0,0,0,0
2.900600,0,0,0,0,0,0,0,0
2.900800,0,0,0,0,0,0,0,0
2.901000,0,0,0,0,0,0,0,0
2.901200,0,0,0,0,0,0,0,0
2.901400,0,0,0,0,0,0,0,0
2.901600,0,0,0,0,0,0,0,0
2.901800,0,0,0,0,0,0,0,0
2.902000,0,0,0,0,0,0,0,0
2.902200,0,0,0,0,0,0,0,0
2.902400,0,0,0,0,0,0,0,0
2.902600,0,0,0,0,0,0,0,0
2.902800,0,0,0,0,0,0,0,0
2.903000,0,0,0,0,0,0,0,0
2.903200,0,0,0,0,0,0,0,0
2.903400,0,0,0,0,0,0,0,0
2.903600,0,0,0,0,0,0,0,0
2.903800,0,0,0,0,0,0,0,0
2.904000,0,0,0,0,0,0,0,0
2.904200,0,0,0,0,0,0,0,0
2.904400,0,0,0,0,0,0,0,0
2.904600,0,0,0,0,0,0,0,0
2.904800,0,0,0,0,0,0,0,0
2.905000,0,0,0,0,0,0,0,0
2.905200,0,0,0,0,0,0,0,0
2.905400,0,0,0,0,0,0,0,0
2.905600,0,0,0,0,0,0,0,0
2.905800,0,0,0,0,0,0,0,0
2.906000,0,0,0,0,0,0,0,0
2.906200,0,0,0,0,0,0,0,0
2.906400,0,0,0,0,0,0,0,0
2.906600,0,0,0,0,0,0,0,0
2.906800,0,0,0,0,0,0,0,0
2.907000,0,0,0,0,0,0,0,0
2.907200,0,0,0,0,0,0,0,0
2.907400,0,0,0,0,0,0,0,0
2.907600,0,0,0,0,0,0,1,0
2.907800,0,0,0,0,0,0,0,0
2.908000,0,0,0,0,0,0,0,0
2.908200,0,0,0,0,0,0,0,0
2.908400,0,0,0,0,0,0,0,0
2.908600,0,0,0,0,0,0,0,0
2.908800,0,0,0,0,0,0,0,0
2.909000,0,0,0,0,0,0,1,0
2.909200,0,0,0,0,0,0,0,0
2.909400,0,0,0,0,0,0,0,0
2.909600,0,0,0,0,0,0,0,0
2.909800,0,0,0,0,0,0,0,0
2.910000,0,0,0,0,0,0,0,0
2.910200,0,0,0,0,0,0,0,0
2.910400,0,0,0,0,0,0,0,0
2.910600,0,0,0,0,0,0,0,0
2.910800,0,0,0,0,0,0,0,0
2.911000,0,0,0,0,0,0,0,0
2.911200,0,0,0,0,0,0,0,0
2.911400,0,0,0,0,0,0,0,0
2.911600,0,0,0,0,0,0,0,0
2.911800,0,0,0,0,0,0,0,0
2.912000,0,0,0,0,0,0,0,0
2.912200,0,0,0,0,0,0,0,0
2.912400,0,0,0,0,0,0,0,0
2.912600,0,0,0,0,0,0,0,0
2.912800,0,0,0,0,0,0,0,0
2.913000,0,0,0,0,0,0,0,0
2.913200,0,0,0,0,0,0,0,0
2.913400,0,0,0,0,0,0,0,0
2.913600,0,0,0,0,0,0,0,0
2.913800,0,0,0,0,0,0,0,0
2.914000,0,0,0,0,0,0,0,0
2.914200,0,0,0,0,0,0,0,0
2.914400,0,0,0,0,0,0,0,0
2.914600,0,0,0,0,0,0,0,0
2.914800,0,0,0,0,0,0,0,0
2.915000,0,0,0,0,0,0,0,0
2.915200,0,0,0,0,0,0,0,0
2.915400,0,0,0,0,0,0,0,0
2.915600,0,0,0,0,0,0,0,0
2.915800,0,0,0,0,0,0,0,0
2.916000,0,0,0,0,0,0,0,0
2.916200,0,0,0,0,0,0,0,0
2.916400,0,0,0,0,0,0,0,0
2.916600,0,0,0,0,0,0,0,0
2.916800,0,0,0,0,0,0,0,0
2.917000,0,0,0,0,0,0,0,0
2.917200,0,0,0,0,0,0,0,0
2.917400,0,0,0,0,0,0,0,0
2.917600,0,0,0,0,0,0,0,0
2.917800,0,0,0,0,0,0,0,0
2.918000,0,0,0,0,0,0,0,0
2.918200,0,0,0,0,0,0,0,0
2.918400,0,0,0,0,0,0,0,0
2.918600,0,0,0,0,0,0,0,0
2.918800,0,0,0,0,0,0,0,0
2.919000,0,0,0,0,0,0,0,0
2.919200,0,0,0,0,0,0,0,0
2.919400,0,1,0,0,0,0,0,0
2.919600,0,0,0,0,0,0,0,0
2.919800,0,0,0,0,0,0,0,0
2.920000,0,0,0,0,0,0,0,0
2.920200,0,0,0,0,0,0,0,0
2.920400,0,0,0,0,0,0,0,0
2.920600,0,0,0,0,0,0,0,0
2.920800,0,0,0,0,0,0,0,0
2.921000,0,0,0,0,0,0,0,0
2.921200,0,0,0,0,0,0,0,0
2.921400,0,0,0,0,0,0,0,0
2.921600,0,0,0,0,0,0,0,0
2.921800,0,0,0,0,0,0,0,0
2.922000,0,0,0,0,0,0,0,0
2.922200,0,0,0,0,0,0,0,0
2.922400,0,0,0,0,0,0,0,0
2.922600,0,0,0,0,0,0,0,0
2.922800,0,0,0,0,0,0,0,0
2.923000,0,0,0,0,0,0,0,0
2.923200,0,0,0,0,0,0,0,0
2.923400,0,0,0,0,0,0,0,0
2.923600,0,0,0,0,0,0,0,0
2.923800,0,0,0,0,0,0,0,0
2.924000,0,0,0,0,0,0,0,0
2.924200,0,0,0,0,0,0,0,0
2.924400,0,0,0,0,0,0,0,0
2.924600,0,0,0,0,0,0,0,0
2.924800,0,0,0,0,0,0,0,0
2.925000,0,0,0,0,0,0,0,0
2.925200,0,0,0,0,0,0,0,0
2.925400,0,0,0,0,0,0,0,0
2.925600,0,0,0,0,0,0,0,0
2.925800,0,0,0,0,0,0,0,0
2.926000,0,0,0,0,0,0,0,0
2.926200,0,0,0,0,0,0,0,0
2.926400,0,0,0,0,0,0,0,0
2.926600,0,0,0,0,0,0,0,0
2.926800,0,0,0,0,0,0,0,0
2.927000,0,0,0,0,0,0,0,0
2.927200,0,0,0,0,0,0,0,0
2.927400,0,0,0,0,0,0,0,0
2.927600,0,0,0,0,0,0,0,0
2.927800,0,0,0,0,0,0,0,0
2.928000,0,0,0,0,0,0,0,0
2.928200,0,0,0,0,0,0,0,0
2.928400,0,0,0,0,0,0,0,0
2.928600,0,0,0,0,0,0,0,0
2.928800,0,0,0,0,0,0,0,0
2.929000,0,0,0,0,0,0,0,0
2.929200,0,0,0,0,0,0,0,0
2.929400,0,0,0,0,0,0,0,0
2.929600,0,0,0,0,0,0,0,0
2.929800,0,0,0,0,0,0,0,0
2.930000,0,0,0,0,0,0,0,0
2.930200,0,0,0,0,0,0,0,0
2.930400,0,0,0,0,0,0,0,0
2.930600,0,0,0,0,0,0,0,0
2.930800,0,0,0,0,0,0,0,0
2.931000,0,0,0,0,0,0,0,0
2.931200,0,0,0,0,0,0,0,0
2.931400,0,0,0,0,0,0,0,0
2.931600,0,0,0,0,0,0,0,0
2.931800,0,0,0,0,0,0,0,0
2.932000,0,0,0,0,0,0,0,0
2.932200,0,0,0,0,0,0,0,0
2.932400,0,0,0,0,0,0,0,0
2.932600,0,0,0,0,0,0,0,0
2.932800,0,0,0,0,0,0,0,0
2.933000,0,0,0,0,0,0,0,0
2.933200,0,0,0,0,0,0,0,0
2.933400,0,0,0,0,0,0,0,0
2.933600,0,0,0,0,0,0,0,0
2.933800,0,0,0,0,0,0,0,0
2.934000,0,0,0,0,0,0,0,0
2.934200,0,0,0,0,0,0,0,0
2.934400,0,0,0,0,0,0,0,0
2.934600,0,1,0,0,0,0,0,0
2.934800,0,0,0,0,0,0,0,0
2.935000,0,0,0,0,0,0,0,0
2.935200,0,0,0,0,0,0,0,0
2.935400,0,0,0,0,0,0,0,0
2.935600,0,0,0,0,0,0,0,0
2.935800,0,0,0,0,0,0,0,0
2.936000,0,0,0,0,0,0,0,0
2.936200,0,0,0,0,0,0,0,0
2.936400,0,0,0,0,0,0,0,0
2.936600,0,0,0,0,0,0,0,0
2.936800,0,0,0,0,0,0,0,0
2.937000,0,0,0,0,0,0,0,0
2.937200,0,0,0,0,0,0,0,0
2.937400,0,0,0,0,0,0,0,0
2.937600,0,0,0,0,0,0,0,0
2.937800,0,0,0,0,0,0,0,0
2.938000,0,0,0,0,0,0,0,0
2.938200,0,0,0,0,0,0,0,0
2.938400,0,0,0,0,0,0,0,0
2.938600,0,0,0,0,0,0,0,0
2.938800,0,0,0,0,0,0,0,0
2.939000,0,0,0,0,0,0,0,0
2.939200,0,0,0,0,0,0,0,0
2.939400,0,0,0,0,0,0,0,0
2.939600,0,0,0,0,0,0,0,0
2.939800,0,0,0,0,0,0,0,0
2.940000,0,0,0,0,0,0,0,0
2.940200,0,0,0,0,0,0,0,0
2.940400,0,0,0,0,0,0,0,0
2.940600,0,0,0,0,0,0,0,0
2.940800,0,0,0,0,0,0,0,0
2.941000,0,0,0,0,0,0,0,0
2.941200,0,0,0,0,0,0,0,0
2.941400,0,0,0,0,0,0,0,0
2.941600,0,0,0,0,0,0,0,0
2.941800,0,0,0,0,0,0,0,0
2.942000,0,0,0,0,0,0,0,0
2.942200,0,0,0,0,0,0,0,0
2.942400,0,0,0,0,0,0,0,0
2.942600,0,0,0,0,0,0,0,0
2.942800,0,0,0,0,0,0,0,0
2.943000,0,0,0,0,0,0,0,0
2.943200,0,0,0,0,0,0,0,0
2.943400,0,0,0,0,0,0,0,0
2.943600,0,0,0,0,0,0,0,0
2.943800,0,0,0,0,0,0,0,0
2.944000,0,0,0,0,0,0,0,0
2.944200,0,0,0,0,0,0,0,0
2.944400,0,0,0,0,0,0,0,0
2.944600,0,0,0,0,0,0,0,0
2.944800,0,0,0,0,0,0,0,0
2.945000,0,0,0,0,0,0,0,0
2.945200,0,0,0,0,0,0,0,0
2.945400,0,0,0,0,0,0,0,0
2.945600,0,0,0,0,0,0,0,0
2.945800,0,0,0,0,0,0,0,0
2.946000,0,0,0,0,0,0,0,0
2.946200,0,0,0,0,0,0,0,0
2.946400,0,0,0,0,0,0,0,0
2.946600,0,0,0,0,0,0,0,0
2.946800,0,0,0,0,0,0,0,0
2.947000,0,0,0,0,0,0,0,0
2.947200,0,0,0,0,0,0,0,0
2.947400,0,0,0,0,0,0,0,0
2.947600,0,0,0,0,0,0,0,0
2.947800,0,0,0,0,0,0,0,0
2.948000,0,0,0,0,0,0,0,0
2.948200,0,0,0,0,0,0,0,0
2.948400,0,0,0,0,0,0,0,0
2.948600,0,0,0,0,0,0,0,0
2.948800,0,0,0,0,0,0,0,0
2.949000,0,0,0,0,0,0,0,0
2.949200,0,0,0,0,0,0,0,0
2.949400,0,0,0,0,0,0,0,0
2.949600,0,0,0,0,0,0,0,0
2.949800,0,0,0,0,0,0,0,0
2.950000,0,0,0,0,0,0,0,0
2.950200,0,0,0,0,0,0,0,0
2.950400,0,0,0,0,0,0,0,0
2.950600,0,0,0,0,0,0,0,0
2.950800,0,0,0,0,0,0,0,0
2.951000,0,0,0,0,0,0,0,0
2.951200,0,0,0,0,0,0,0,0
2.951400,0,0,0,0,0,0,0,0
2.951600,0,0,0,0,0,0,0,0
2.951800,0,0,0,0,0,0,0,0
2.952000,0,0,0,0,0,0,0,0
2.952200,0,0,0,0,0,0,0,0
2.952400,0,0,0,0,0,0,0,0
2.952600,0,0,0,0,0,0,0,0
2.952800,0,0,0,0,0,0,0,0
2.953000,0,0,0,0,0,0,0,0
2.953200,0,0,0,0,0,0,0,0
2.953400,0,0,0,0,0,0,0,0
2.953600,0,0,0,0,0,0,0,0
2.953800,0,0,0,0,0,0,0,0
2.954000,0,0,0,0,0,0,0,0
2.954200,0,0,0,0,0,0,0,0
2.954400,0,0,0,0,0,0,0,0
2.954600,0,0,0,0,0,0,0,0
2.954800,0,0,0,0,0,0,0,0
2.955000,0,0,0,0,0,0,0,0
2.955200,0,0,0,0,0,0,0,0
2.955400,0,0,0,0,0,0,0,0
2.955600,0,0,0,0,0,0,0,0
2.955800,0,0,0,0,0,0,0,0
2.956000,0,0,0,0,0,0,0,0
2.956200,0,0,0,0,0,0,0,0
2.956400,0,0,0,0,0,0,0,0
2.956600,0,0,0,0,0,0,0,0
2.956800,0,0,0,0,0,0,0,0
2.957000,0,0,0,0,0,0,0,0
2.957200,0,0,0,0,0,0,0,0
2.957400,0,0,0,0,0,0,0,0
2.957600,0,0,0,0,0,0,0,0
2.957800,0,0,0,0,0,0,1,0
2.958000,0,0,0,0,0,0,0,0
2.958200,0,0,0,0,0,0,0,0
2.958400,0,0,0,0,0,0,0,0
2.958600,0,0,0,0,0,0,0,0
2.958800,0,0,0,0,0,0,0,0
2.959000,0,0,0,0,0,0,0,0
2.959200,0,0,0,0,0,0,0,0
2.959400,0,0,0,0,0,0,0,0
2.959600,0,0,0,0,0,0,0,0
2.959800,0,0,0,0,0,0,0,0
2.960000,0,0,0,0,0,0,0,0
2.960200,0,0,0,0,0,0,0,0
2.960400,0,0,0,0,0,0,0,0
2.960600,0,0,0,0,0,0,0,0
2.960800,0,0,0,0,0,0,0,0
2.961000,0,0,0,0,0,0,0,0
2.961200,0,0,0,0,0,0,0,0
2.961400,0,0,0,0,0,0,0,0
2.961600,0,0,0,0,0,0,0,0
2.961800,0,0,0,0,0,0,0,0
2.962000,0,0,0,0,0,0,0,0
2.962200,0,0,0,0,0,0,0,0
2.962400,0,0,0,0,0,0,0,0
2.962600,0,0,0,0,0,0,0,0
2.962800,0,0,0,0,0,0,0,0
2.963000,0,0,0,0,0,0,0,0
2.963200,0,0,0,0,0,0,0,0
2.963400,0,0,0,0,0,0,0,0
2.963600,0,0,0,0,0,0,0,0
2.963800,0,0,0,0,0,0,0,0
2.964000,0,0,0,0,0,0,0,0
2.964200,0,0,0,0,0,0,0,0
2.964400,0,0,0,0,0,0,0,0
2.964600,0,0,0,0,0,0,0,0
2.964800,0,0,0,0,0,0,0,0
2.965000,0,0,0,0,0,0,0,0
2.965200,0,0,0,0,0,0,0,0
2.965400,0,0,0,0,0,0,0,0
2.965600,0,0,0,0,0,0,0,0
2.965800,0,0,0,0,0,0,0,0
2.966000,0,0,0,0,0,0,0,0
2.966200,0,0,0,0,0,0,0,0
2.966400,0,0,0,0,0,0,0,0
2.966600,0,0,0,0,0,0,0,0
2.966800,0,0,0,0,0,0,0,0
2.967000,0,0,0,0,0,0,0,0
2.967200,0,0,0,0,0,0,0,0
2.967400,0,0,0,0,0,0,0,0
2.967600,0,0,0,0,0,0,0,0
2.967800,0,0,0,0,0,0,0,0
2.968000,0,0,0,0,0,0,0,0
2.968200,0,0,0,0,0,0,0,0
2.968400,0,0,0,0,0,0,0,0
2.968600,0,0,0,0,0,0,0,0
2.968800,0,0,0,0,0,0,0,0
2.969000,0,0,0,0,0,0,0,0
2.969200,0,0,0,0,0,0,0,0
2.969400,0,0,0,0,0,0,0,0
2.969600,0,0,0,0,0,0,0,0
2.969800,0,0,0,0,0,0,0,0
2.970000,0,0,0,0,0,0,0,0
2.970200,0,0,0,0,0,0,0,0
2.970400,0,0,0,0,0,0,0,0
2.970600,0,0,0,0,0,0,0,0
2.970800,0,0,0,0,0,0,0,0
2.971000,0,0,0,0,0,0,0,0
2.971200,0,0,0,0,0,0,0,0
2.971400,0,0,0,0,0,0,0,0
2.971600,0,0,0,0,0,0,0,0
2.971800,0,0,0,0,0,0,0,0
2.972000,0,0,0,0,0,0,0,0
2.972200,0,0,0,0,0,0,0,0
2.972400,0,0,0,0,0,0,0,0
2.972600,0,0,0,0,0,0,0,0
2.972800,0,0,0,0,0,0,0,0
2.973000,0,0,0,0,0,0,0,0
2.973200,0,0,0,0,0,0,0,0
2.973400,0,0,0,0,0,0,0,0
2.973600,0,0,0,0,0,0,0,0
2.973800,0,0,0,0,0,0,0,0
2.974000,0,0,0,0,0,0,0,0
2.974200,0,0,0,0,0,0,0,0
2.974400,0,0,0,0,0,0,0,0
2.974600,0,0,0,0,0,0,0,0
2.974800,0,0,0,0,0,0,0,0
2.975000,0,0,0,0,0,0,0,0
2.975200,0,0,0,0,0,0,0,0
2.975400,0,0,0,0,0,0,0,0
2.975600,0,0,0,0,0,0,0,0
2.975800,0,0,0,0,0,0,0,0
2.976000,0,0,0,0,0,0,0,0
2.976200,0,0,0,0,0,0,0,0
2.976400,0,0,0,0,0,0,0,0
2.976600,0,0,0,0,0,0,0,0
2.976800,0,0,0,0,0,0,0,0
2.977000,0,0,0,0,0,0,0,0
2.977200,0,0,0,0,0,0,0,0
2.977400,0,0,0,0,0,0,0,0
2.977600,0,0,0,0,0,0,0,0
2.977800,0,0,0,0,0,0,0,0
2.978000,0,0,0,0,0,0,0,0
2.978200,0,0,0,0,0,0,0,0
2.978400,0,0,0,0,0,0,0,0
2.978600,0,0,0,0,0,0,0,0
2.978800,0,0,0,0,0,0,0,0
2.979000,0,0,0,0,0,0,0,0
2.979200,0,0,0,0,0,0,0,0
2.979400,0,0,0,0,0,0,0,0
2.979600,0,0,0,0,0,0,0,0
2.979800,0,0,0,0,0,0,0,0
2.980000,0,0,0,0,0,0,0,0
2.980200,0,0,0,0,0,0,0,0
2.980400,0,0,0,0,0,0,0,0
2.980600,0,0,0,0,0,0,0,0
2.980800,0,0,0,0,0,0,0,0
2.981000,0,0,0,0,0,0,0,0
2.981200,0,0,0,0,0,0,0,0
2.981400,0,0,0,0,0,0,0,0
2.981600,0,0,0,0,0,0,0,0
2.981800,0,0,0,0,0,0,0,0
2.982000,0,0,0,0,0,0,0,0
2.982200,0,0,0,0,0,0,0,0
2.982400,0,0,0,0,0,0,0,0
2.982600,0,0,0,0,0,0,0,0
2.982800,0,0,0,0,0,0,0,0
2.983000,0,0,0,0,0,0,0,0
2.983200,0,0,0,0,0,0,0,0
2.983400,0,0,0,0,0,0,0,0
2.983600,0,0,0,0,0,0,0,0
2.983800,0,0,0,0,0,0,0,0
2.984000,0,0,0,0,0,0,0,0
2.984200,0,0,0,0,0,0,0,0
